warehouse_id,product_id,stock_level,reorder_level,avg_daily_sales,days_until_reorder
W034_037,PID1037,52,32,41,1.3
W034_038,PID1038,38,22,29,1.3
W034_039,PID1039,-6,40,13,1.2
W034_040,PID1040,148,54,82,1.8
W034_041,PID1041,39,32,26,1.5
W034_042,PID1042,58,24,46,1.3
W034_043,PID1043,112,58,79,1.4
W034_044,PID1044,,53,17,1.5
W034_045,PID1045,135,43,79,1.7
W034_046,PID1046,42,29,29,1.4
W034_047,PID1047,20,41,12,1.7
W034_048,PID1048,46,31,36,1.3
W034_049,PID1049,43,92,30,1.4
W034_050,PID1050,179,53,97,1.8
W034_051,PID1051,-58,71,99,1.5
W034_052,PID1052,139,32,78,1.8
W034_053,PID1053,90,22,68,1.3
W034_054,PID1054,45,64,26,1.7
W034_055,PID1055,ten,26,71,1.7
W034_056,PID1056,146,49,82,1.8
W034_057,PID1057,61,25,35,1.7
W034_058,PID1058,one hundred,71,95,1.5
W034_059,PID1059,61,77,42,1.5
W034_060,PID1060,91,31,61,1.5
W034_061,PID1061,fifteen,31,85,1.6
W034_062,PID1062,93,74,52,1.8
W034_063,PID1063,160,25,89,1.8
W034_064,PID1064,one hundred,85,53,1.5
W034_065,PID1065,69,70,35,2.0
W034_066,PID1066,98,70,76,1.3
W034_067,PID1067,24,29,14,1.7
W034_068,PID1068,twenty,45,92,1.8
W034_069,PID1069,53,100,31,1.7
W034_070,PID1070,fifty,66,45,1.9
W034_071,PID1071,40,32,31,1.3
W034_072,PID1072,,80,80,1.6
W034_073,PID1073,60,25,44,1.4
W034_074,PID1074,ten,92,58,1.4
W034_075,PID1075,59,38,38,1.6
W034_076,PID1076,91,89,54,1.7
W034_077,PID1077,82,45,57,1.4
W034_078,PID1078,,38,60,1.2
W034_079,PID1079,-100,56,15,1.3
W034_080,PID1080,13,70,10,1.3
W034_081,PID1081,54,70,44,1.2
W034_082,PID1082,142,56,92,1.5
W034_083,PID1083,71,88,59,1.2
W034_084,PID1084,180,84,91,2.0
W034_085,PID1085,69,92,52,1.3
W034_086,PID1086,43,79,35,1.2
W034_087,PID1087,fifty,68,79,1.7
W034_088,PID1088,139,96,98,1.4
W034_089,PID1089,47,69,26,1.8
W034_090,PID1090,76,100,45,1.7
W034_091,PID1091,fifty,82,93,1.9
W034_092,PID1092,90,44,71,1.3
W034_093,PID1093,-96,34,55,1.4
W034_094,PID1094,55,20,41,1.3
W034_095,PID1095,42,100,25,1.7
W034_096,PID1096,113,70,85,1.3
W034_097,PID1097,39,87,28,1.4
W034_098,PID1098,32,66,18,1.8
W034_099,PID1099,-74,82,28,2.0
W035_000,PID1000,16,34,12,1.3
W035_001,PID1001,44,23,28,1.6
W035_002,PID1002,66,25,44,1.5
W035_003,PID1003,85,60,47,1.8
W035_004,PID1004,66,42,49,1.3
W035_005,PID1005,-76,48,73,1.7
W035_006,PID1006,zero,23,92,1.8
W035_007,PID1007,ten,99,13,1.8
W035_008,PID1008,104,63,83,1.3
W035_009,PID1009,51,29,31,1.6
W035_010,PID1010,49,63,25,2.0
W035_011,PID1011,,22,98,1.2
W035_012,PID1012,21,83,13,1.6
W035_013,PID1013,45,47,35,1.3
W035_014,PID1014,84,39,67,1.3
W035_015,PID1015,91,89,50,1.8
W035_016,PID1016,-28,43,67,1.7
W035_017,PID1017,126,66,64,2.0
W035_018,PID1018,103,33,63,1.6
W035_019,PID1019,43,50,33,1.3
W035_020,PID1020,119,75,69,1.7
W035_021,PID1021,one hundred,93,99,1.9
W035_022,PID1022,-43,85,36,1.6
W035_023,PID1023,164,52,92,1.8
W035_024,PID1024,22,46,13,1.7
W035_025,PID1025,21,61,11,1.9
W035_026,PID1026,67,93,54,1.2
W035_027,PID1027,66,66,45,1.5
W035_028,PID1028,70,23,48,1.5
W035_029,PID1029,38,22,21,1.8
W035_030,PID1030,53,73,33,1.6
W035_031,PID1031,46,77,26,1.8
W035_032,PID1032,127,42,100,1.3
W035_033,PID1033,150,72,83,1.8
W035_034,PID1034,71,51,43,1.7
W035_035,PID1035,60,85,34,1.8
W035_036,PID1036,113,61,62,1.8
W035_037,PID1037,166,91,90,1.8
W035_038,PID1038,89,59,57,1.6
W035_039,PID1039,fifteen,53,91,1.5
W035_040,PID1040,83,36,54,1.5
W035_041,PID1041,151,57,80,1.9
W035_042,PID1042,120,97,99,1.2
W035_043,PID1043,122,69,76,1.6
W035_044,PID1044,-4,100,30,1.9
W035_045,PID1045,zero,55,78,1.9
W035_046,PID1046,81,52,51,1.6
W035_047,PID1047,91,56,69,1.3
W035_048,PID1048,,86,13,1.8
W035_049,PID1049,148,49,84,1.8
W035_050,PID1050,41,53,28,1.5
W035_051,PID1051,ten,52,29,1.3
W035_052,PID1052,89,36,62,1.4
W035_053,PID1053,-84,78,45,1.3
W035_054,PID1054,119,53,99,1.2
W035_055,PID1055,55,67,40,1.4
W035_056,PID1056,ten,93,31,1.7
W035_057,PID1057,117,20,60,1.9
W035_058,PID1058,twenty,74,40,1.9
W035_059,PID1059,145,87,98,1.5
W035_060,PID1060,91,84,71,1.3
W035_061,PID1061,93,93,70,1.3
W035_062,PID1062,164,30,94,1.7
W035_063,PID1063,58,32,30,1.9
W035_064,PID1064,51,31,35,1.5
W035_065,PID1065,103,46,63,1.6
W035_066,PID1066,,30,83,2.0
W035_067,PID1067,94,89,74,1.3
W035_068,PID1068,49,76,32,1.5
W035_069,PID1069,fifty,20,14,1.2
W035_070,PID1070,-65,41,68,1.9
W035_071,PID1071,26,26,21,1.2
W035_072,PID1072,164,93,95,1.7
W035_073,PID1073,26,25,19,1.4
W035_074,PID1074,fifty,66,16,1.8
W035_075,PID1075,59,22,31,1.9
W035_076,PID1076,-50,28,62,1.9
W035_077,PID1077,121,80,99,1.2
W035_078,PID1078,67,73,45,1.5
W035_079,PID1079,-83,49,74,1.8
W035_080,PID1080,59,77,30,2.0
W035_081,PID1081,ten,47,36,1.4
W035_082,PID1082,125,66,96,1.3
W035_083,PID1083,90,58,73,1.2
W035_084,PID1084,25,46,15,1.7
W035_085,PID1085,86,98,57,1.5
W035_086,PID1086,twenty,55,58,1.8
W035_087,PID1087,93,55,48,1.9
W035_088,PID1088,149,46,87,1.7
W035_089,PID1089,-20,74,14,1.9
W035_090,PID1090,ten,43,53,1.7
W035_091,PID1091,,24,45,1.6
W035_092,PID1092,89,58,53,1.7
W035_093,PID1093,139,21,94,1.5
W035_094,PID1094,110,63,69,1.6
W035_095,PID1095,133,23,79,1.7
W035_096,PID1096,30,79,24,1.2
W035_097,PID1097,twenty,31,84,1.9
W035_098,PID1098,-72,86,48,1.9
W035_099,PID1099,-17,92,50,1.8
W036_000,PID1000,91,74,70,1.3
W036_001,PID1001,71,78,44,1.6
W036_002,PID1002,-9,51,37,1.6
W036_003,PID1003,90,39,72,1.2
W036_004,PID1004,80,82,55,1.5
W036_005,PID1005,13,75,10,1.3
W036_006,PID1006,one hundred,63,96,1.4
W036_007,PID1007,19,56,13,1.5
W036_008,PID1008,61,52,46,1.3
W036_009,PID1009,108,65,79,1.4
W036_010,PID1010,65,69,34,1.9
W036_011,PID1011,49,60,35,1.4
W036_012,PID1012,20,39,11,1.8
W036_013,PID1013,60,26,34,1.8
W036_014,PID1014,fifty,32,35,1.9
W036_015,PID1015,64,66,50,1.3
W036_016,PID1016,54,59,35,1.5
W036_017,PID1017,76,41,50,1.5
W036_018,PID1018,145,76,98,1.5
W036_019,PID1019,-53,56,46,1.5
W036_020,PID1020,65,64,35,1.9
W036_021,PID1021,twenty,92,66,1.3
W036_022,PID1022,one hundred,67,36,1.2
W036_023,PID1023,56,31,31,1.8
W036_024,PID1024,-88,93,91,1.3
W036_025,PID1025,112,54,79,1.4
W036_026,PID1026,57,94,36,1.6
W036_027,PID1027,75,35,50,1.5
W036_028,PID1028,99,72,78,1.3
W036_029,PID1029,,68,43,1.5
W036_030,PID1030,172,36,93,1.8
W036_031,PID1031,70,87,54,1.3
W036_032,PID1032,105,33,63,1.7
W036_033,PID1033,23,88,19,1.2
W036_034,PID1034,115,80,94,1.2
W036_035,PID1035,twenty,65,41,1.6
W036_036,PID1036,124,32,67,1.9
W036_037,PID1037,-42,73,80,1.4
W036_038,PID1038,-37,27,56,1.4
W036_039,PID1039,-11,54,50,1.2
W036_040,PID1040,-18,78,73,2.0
W036_041,PID1041,124,99,63,2.0
W036_042,PID1042,21,31,11,1.9
W036_043,PID1043,146,65,94,1.6
W036_044,PID1044,44,95,28,1.6
W036_045,PID1045,-67,54,41,2.0
W036_046,PID1046,156,38,87,1.8
W036_047,PID1047,32,60,19,1.7
W036_048,PID1048,fifty,56,39,1.7
W036_049,PID1049,24,85,18,1.3
W036_050,PID1050,24,41,17,1.4
W036_051,PID1051,105,29,61,1.7
W036_052,PID1052,137,83,83,1.7
W036_053,PID1053,136,94,98,1.4
W036_054,PID1054,112,20,69,1.6
W036_055,PID1055,54,50,35,1.5
W036_056,PID1056,126,99,73,1.7
W036_057,PID1057,139,82,71,2.0
W036_058,PID1058,56,77,41,1.4
W036_059,PID1059,74,38,51,1.5
W036_060,PID1060,ten,100,67,1.3
W036_061,PID1061,127,61,90,1.4
W036_062,PID1062,134,70,72,1.9
W036_063,PID1063,107,69,54,2.0
W036_064,PID1064,111,68,86,1.3
W036_065,PID1065,42,54,33,1.3
W036_066,PID1066,92,35,73,1.3
W036_067,PID1067,153,24,94,1.6
W036_068,PID1068,-67,22,60,1.4
W036_069,PID1069,81,59,56,1.4
W036_070,PID1070,44,27,27,1.6
W036_071,PID1071,130,45,74,1.8
W036_072,PID1072,118,47,63,1.9
W036_073,PID1073,37,55,20,1.9
W036_074,PID1074,ten,76,92,1.7
W036_075,PID1075,142,73,74,1.9
W036_076,PID1076,143,69,84,1.7
W036_077,PID1077,twenty,30,31,1.6
W036_078,PID1078,149,98,89,1.7
W036_079,PID1079,21,76,13,1.6
W036_080,PID1080,59,56,34,1.7
W036_081,PID1081,125,74,100,1.2
W036_082,PID1082,109,95,74,1.5
W036_083,PID1083,83,39,47,1.8
W036_084,PID1084,111,36,79,1.4
W036_085,PID1085,21,91,13,1.6
W036_086,PID1086,42,38,23,1.8
W036_087,PID1087,60,73,48,1.2
W036_088,PID1088,-70,39,18,1.7
W036_089,PID1089,35,95,18,1.9
W036_090,PID1090,21,20,11,1.9
W036_091,PID1091,181,87,97,1.9
W036_092,PID1092,117,91,63,1.9
W036_093,PID1093,148,87,96,1.5
W036_094,PID1094,99,41,78,1.3
W036_095,PID1095,-90,33,45,1.4
W036_096,PID1096,118,66,69,1.7
W036_097,PID1097,163,22,95,1.7
W036_098,PID1098,142,70,80,1.8
W036_099,PID1099,150,59,86,1.7
W037_000,PID1000,29,89,19,1.5
W037_001,PID1001,108,23,72,1.5
W037_002,PID1002,13,38,11,1.2
W037_003,PID1003,-58,90,91,1.4
W037_004,PID1004,107,55,75,1.4
W037_005,PID1005,49,57,36,1.4
W037_006,PID1006,112,60,87,1.3
W037_007,PID1007,114,93,62,1.8
W037_008,PID1008,149,36,78,1.9
W037_009,PID1009,-56,53,81,1.6
W037_010,PID1010,95,98,71,1.3
W037_011,PID1011,72,94,60,1.2
W037_012,PID1012,38,32,22,1.7
W037_013,PID1013,93,79,73,1.3
W037_014,PID1014,72,29,44,1.6
W037_015,PID1015,112,60,83,1.3
W037_016,PID1016,one hundred,86,83,1.9
W037_017,PID1017,-69,89,68,1.6
W037_018,PID1018,77,36,41,1.9
W037_019,PID1019,53,31,31,1.7
W037_020,PID1020,77,20,62,1.2
W037_021,PID1021,-18,27,90,1.7
W037_022,PID1022,,79,97,1.2
W037_023,PID1023,fifty,82,99,1.3
W037_024,PID1024,48,92,29,1.7
W037_025,PID1025,-82,82,47,1.6
W037_026,PID1026,93,72,55,1.7
W037_027,PID1027,123,32,64,1.9
W037_028,PID1028,,82,88,1.6
W037_029,PID1029,97,65,62,1.6
W037_030,PID1030,148,34,91,1.6
W037_031,PID1031,34,82,18,1.9
W037_032,PID1032,fifteen,53,43,1.4
W037_033,PID1033,120,93,87,1.4
W037_034,PID1034,92,54,70,1.3
W037_035,PID1035,134,48,79,1.7
W037_036,PID1036,-28,39,47,1.2
W037_037,PID1037,164,91,94,1.7
W037_038,PID1038,45,59,24,1.9
W037_039,PID1039,69,59,41,1.7
W037_040,PID1040,142,53,86,1.7
W037_041,PID1041,144,20,77,1.9
W037_042,PID1042,111,26,84,1.3
W037_043,PID1043,19,43,13,1.5
W037_044,PID1044,28,49,15,1.9
W037_045,PID1045,85,57,69,1.2
W037_046,PID1046,-100,74,87,2.0
W037_047,PID1047,31,40,23,1.3
W037_048,PID1048,156,56,79,2.0
W037_049,PID1049,123,67,64,1.9
W037_050,PID1050,67,99,34,2.0
W037_051,PID1051,144,34,93,1.5
W037_052,PID1052,61,97,36,1.7
W037_053,PID1053,115,70,82,1.4
W037_054,PID1054,,23,57,1.5
W037_055,PID1055,147,23,86,1.7
W037_056,PID1056,56,70,37,1.5
W037_057,PID1057,fifty,80,87,1.3
W037_058,PID1058,108,64,80,1.4
W037_059,PID1059,74,29,43,1.7
W037_060,PID1060,17,23,11,1.5
W037_061,PID1061,85,49,64,1.3
W037_062,PID1062,120,49,61,2.0
W037_063,PID1063,zero,26,65,1.8
W037_064,PID1064,122,82,95,1.3
W037_065,PID1065,108,43,68,1.6
W037_066,PID1066,fifteen,59,34,1.6
W037_067,PID1067,113,52,71,1.6
W037_068,PID1068,-48,41,88,1.8
W037_069,PID1069,145,30,80,1.8
W037_070,PID1070,102,64,75,1.4
W037_071,PID1071,100,49,72,1.4
W037_072,PID1072,ten,54,98,2.0
W037_073,PID1073,165,98,96,1.7
W037_074,PID1074,69,67,39,1.8
W037_075,PID1075,86,59,70,1.2
W037_076,PID1076,132,37,81,1.6
W037_077,PID1077,53,54,28,1.9
W037_078,PID1078,52,85,36,1.4
W037_079,PID1079,42,88,23,1.8
W037_080,PID1080,-15,69,98,1.8
W037_081,PID1081,zero,70,43,1.7
W037_082,PID1082,35,34,18,1.9
W037_083,PID1083,29,85,22,1.3
W037_084,PID1084,44,78,34,1.3
W037_085,PID1085,94,83,51,1.8
W037_086,PID1086,124,73,77,1.6
W037_087,PID1087,52,63,36,1.4
W037_088,PID1088,128,86,78,1.6
W037_089,PID1089,144,59,84,1.7
W037_090,PID1090,152,64,83,1.8
W037_091,PID1091,-15,30,91,1.7
W037_092,PID1092,123,48,75,1.6
W037_093,PID1093,54,26,40,1.4
W037_094,PID1094,130,98,81,1.6
W037_095,PID1095,56,65,30,1.9
W037_096,PID1096,zero,48,79,1.9
W037_097,PID1097,fifty,98,91,1.6
W037_098,PID1098,25,51,13,1.9
W037_099,PID1099,103,38,76,1.4
W038_000,PID1000,77,29,44,1.8
W038_001,PID1001,one hundred,75,47,1.6
W038_002,PID1002,87,62,73,1.2
W038_003,PID1003,112,35,88,1.3
W038_004,PID1004,,99,14,1.8
W038_005,PID1005,16,27,13,1.2
W038_006,PID1006,-29,88,61,1.9
W038_007,PID1007,78,66,58,1.3
W038_008,PID1008,ten,97,42,1.7
W038_009,PID1009,128,51,72,1.8
W038_010,PID1010,79,73,42,1.9
W038_011,PID1011,27,72,15,1.8
W038_012,PID1012,113,96,58,1.9
W038_013,PID1013,32,41,27,1.2
W038_014,PID1014,26,30,19,1.4
W038_015,PID1015,187,74,94,2.0
W038_016,PID1016,128,95,85,1.5
W038_017,PID1017,26,47,18,1.4
W038_018,PID1018,48,51,29,1.7
W038_019,PID1019,22,25,16,1.4
W038_020,PID1020,-4,23,97,1.4
W038_021,PID1021,121,71,94,1.3
W038_022,PID1022,fifteen,82,87,1.8
W038_023,PID1023,62,20,32,1.9
W038_024,PID1024,zero,26,14,1.2
W038_025,PID1025,121,48,84,1.4
W038_026,PID1026,138,53,71,1.9
W038_027,PID1027,33,77,21,1.6
W038_028,PID1028,67,41,37,1.8
W038_029,PID1029,86,95,68,1.3
W038_030,PID1030,-62,72,66,1.9
W038_031,PID1031,-92,48,60,2.0
W038_032,PID1032,118,92,70,1.7
W038_033,PID1033,164,79,89,1.8
W038_034,PID1034,113,22,72,1.6
W038_035,PID1035,122,90,98,1.2
W038_036,PID1036,136,53,84,1.6
W038_037,PID1037,133,30,99,1.3
W038_038,PID1038,158,45,95,1.7
W038_039,PID1039,110,94,80,1.4
W038_040,PID1040,17,58,10,1.7
W038_041,PID1041,102,60,67,1.5
W038_042,PID1042,34,100,18,1.9
W038_043,PID1043,twenty,71,94,1.4
W038_044,PID1044,44,34,33,1.3
W038_045,PID1045,72,79,47,1.5
W038_046,PID1046,twenty,35,49,1.9
W038_047,PID1047,142,99,81,1.8
W038_048,PID1048,171,100,87,2.0
W038_049,PID1049,108,32,86,1.3
W038_050,PID1050,-35,49,37,1.9
W038_051,PID1051,96,20,51,1.9
W038_052,PID1052,83,65,65,1.3
W038_053,PID1053,79,52,45,1.8
W038_054,PID1054,57,79,44,1.3
W038_055,PID1055,108,45,62,1.7
W038_056,PID1056,90,29,48,1.9
W038_057,PID1057,54,78,41,1.3
W038_058,PID1058,143,39,87,1.6
W038_059,PID1059,135,41,72,1.9
W038_060,PID1060,63,99,42,1.5
W038_061,PID1061,39,74,20,1.9
W038_062,PID1062,51,74,28,1.8
W038_063,PID1063,,35,31,1.9
W038_064,PID1064,49,61,36,1.4
W038_065,PID1065,-13,33,63,1.2
W038_066,PID1066,110,75,78,1.4
W038_067,PID1067,134,36,80,1.7
W038_068,PID1068,fifteen,60,80,1.5
W038_069,PID1069,71,58,48,1.5
W038_070,PID1070,61,81,33,1.8
W038_071,PID1071,ten,54,42,1.6
W038_072,PID1072,one hundred,48,67,1.6
W038_073,PID1073,87,72,63,1.4
W038_074,PID1074,71,42,46,1.5
W038_075,PID1075,46,90,24,1.9
W038_076,PID1076,158,28,91,1.7
W038_077,PID1077,131,71,78,1.7
W038_078,PID1078,141,29,82,1.7
W038_079,PID1079,87,26,45,1.9
W038_080,PID1080,34,90,24,1.4
W038_081,PID1081,107,37,86,1.2
W038_082,PID1082,27,54,16,1.7
W038_083,PID1083,52,49,28,1.9
W038_084,PID1084,105,73,84,1.2
W038_085,PID1085,116,94,71,1.6
W038_086,PID1086,103,44,66,1.6
W038_087,PID1087,127,89,70,1.8
W038_088,PID1088,134,70,77,1.7
W038_089,PID1089,-41,94,52,1.6
W038_090,PID1090,156,66,89,1.8
W038_091,PID1091,174,74,98,1.8
W038_092,PID1092,165,57,98,1.7
W038_093,PID1093,92,24,67,1.4
W038_094,PID1094,93,26,76,1.2
W038_095,PID1095,72,48,56,1.3
W038_096,PID1096,80,82,54,1.5
W038_097,PID1097,,25,13,1.5
W038_098,PID1098,139,29,76,1.8
W038_099,PID1099,51,25,37,1.4
W039_000,PID1000,96,68,61,1.6
W039_001,PID1001,27,99,22,1.2
W039_002,PID1002,34,66,28,1.2
W039_003,PID1003,44,92,29,1.5
W039_004,PID1004,99,32,59,1.7
W039_005,PID1005,21,37,12,1.8
W039_006,PID1006,146,93,90,1.6
W039_007,PID1007,130,49,93,1.4
W039_008,PID1008,91,22,65,1.4
W039_009,PID1009,73,32,50,1.5
W039_010,PID1010,93,23,72,1.3
W039_011,PID1011,,66,64,1.8
W039_012,PID1012,108,68,74,1.5
W039_013,PID1013,114,26,65,1.8
W039_014,PID1014,one hundred,90,25,1.9
W039_015,PID1015,38,47,22,1.7
W039_016,PID1016,142,66,89,1.6
W039_017,PID1017,91,20,59,1.5
W039_018,PID1018,-2,58,12,1.4
W039_019,PID1019,53,97,29,1.8
W039_020,PID1020,54,51,41,1.3
W039_021,PID1021,115,40,69,1.7
W039_022,PID1022,87,60,45,1.9
W039_023,PID1023,84,52,47,1.8
W039_024,PID1024,109,73,71,1.5
W039_025,PID1025,fifty,56,57,1.6
W039_026,PID1026,ten,70,18,1.3
W039_027,PID1027,-86,49,81,1.2
W039_028,PID1028,64,83,37,1.7
W039_029,PID1029,143,99,79,1.8
W039_030,PID1030,66,29,41,1.6
W039_031,PID1031,152,39,87,1.7
W039_032,PID1032,77,24,59,1.3
W039_033,PID1033,twenty,62,14,1.4
W039_034,PID1034,,42,16,1.2
W039_035,PID1035,154,66,90,1.7
W039_036,PID1036,111,86,85,1.3
W039_037,PID1037,fifteen,56,20,1.9
W039_038,PID1038,60,95,39,1.5
W039_039,PID1039,,66,100,1.6
W039_040,PID1040,twenty,92,82,1.9
W039_041,PID1041,119,92,70,1.7
W039_042,PID1042,149,52,97,1.5
W039_043,PID1043,66,38,54,1.2
W039_044,PID1044,61,98,38,1.6
W039_045,PID1045,,37,82,2.0
W039_046,PID1046,fifty,63,90,1.3
W039_047,PID1047,92,69,65,1.4
W039_048,PID1048,167,45,85,2.0
W039_049,PID1049,91,75,55,1.7
W039_050,PID1050,51,85,30,1.7
W039_051,PID1051,16,88,13,1.2
W039_052,PID1052,120,95,80,1.5
W039_053,PID1053,-38,80,10,1.3
W039_054,PID1054,53,52,31,1.7
W039_055,PID1055,75,80,39,1.9
W039_056,PID1056,zero,86,19,1.8
W039_057,PID1057,132,44,76,1.7
W039_058,PID1058,140,31,75,1.9
W039_059,PID1059,84,23,69,1.2
W039_060,PID1060,117,59,59,2.0
W039_061,PID1061,56,46,41,1.4
W039_062,PID1062,116,33,84,1.4
W039_063,PID1063,fifteen,31,77,1.5
W039_064,PID1064,52,61,28,1.9
W039_065,PID1065,118,75,73,1.6
W039_066,PID1066,-88,22,16,1.6
W039_067,PID1067,twenty,78,62,1.2
W039_068,PID1068,-4,100,96,1.3
W039_069,PID1069,23,58,19,1.2
W039_070,PID1070,,83,93,1.4
W039_071,PID1071,42,55,25,1.7
W039_072,PID1072,-18,65,30,1.9
W039_073,PID1073,31,59,22,1.4
W039_074,PID1074,104,34,53,2.0
W039_075,PID1075,-14,43,56,1.5
W039_076,PID1076,103,89,57,1.8
W039_077,PID1077,,47,14,1.3
W039_078,PID1078,111,75,73,1.5
W039_079,PID1079,59,68,41,1.4
W039_080,PID1080,128,78,85,1.5
W039_081,PID1081,107,34,60,1.8
W039_082,PID1082,29,34,23,1.3
W039_083,PID1083,119,90,76,1.6
W039_084,PID1084,80,71,52,1.5
W039_085,PID1085,,28,53,1.3
W039_086,PID1086,61,23,46,1.3
W039_087,PID1087,29,24,16,1.8
W039_088,PID1088,129,45,68,1.9
W039_089,PID1089,124,85,91,1.4
W039_090,PID1090,zero,90,38,1.4
W039_091,PID1091,27,69,14,1.9
W039_092,PID1092,131,80,77,1.7
W039_093,PID1093,126,24,64,2.0
W039_094,PID1094,44,41,32,1.4
W039_095,PID1095,100,72,61,1.6
W039_096,PID1096,one hundred,46,82,1.2
W039_097,PID1097,109,46,80,1.4
W039_098,PID1098,161,21,87,1.9
W039_099,PID1099,97,57,51,1.9
W040_000,PID1000,176,73,94,1.9
W040_001,PID1001,81,24,45,1.8
W040_002,PID1002,-25,89,22,1.2
W040_003,PID1003,18,85,10,1.8
W040_004,PID1004,132,87,73,1.8
W040_005,PID1005,79,66,54,1.5
W040_006,PID1006,ten,48,92,1.8
W040_007,PID1007,-50,26,21,1.6
W040_008,PID1008,176,58,97,1.8
W040_009,PID1009,119,40,63,1.9
W040_010,PID1010,142,70,72,2.0
W040_011,PID1011,83,78,55,1.5
W040_012,PID1012,fifteen,32,55,1.7
W040_013,PID1013,65,43,50,1.3
W040_014,PID1014,63,72,44,1.4
W040_015,PID1015,81,56,55,1.5
W040_016,PID1016,79,48,61,1.3
W040_017,PID1017,139,88,94,1.5
W040_018,PID1018,31,73,21,1.5
W040_019,PID1019,143,76,73,2.0
W040_020,PID1020,18,86,15,1.2
W040_021,PID1021,98,96,53,1.8
W040_022,PID1022,54,71,33,1.6
W040_023,PID1023,78,81,63,1.2
W040_024,PID1024,128,42,87,1.5
W040_025,PID1025,62,60,46,1.3
W040_026,PID1026,-6,22,90,1.9
W040_027,PID1027,95,70,57,1.7
W040_028,PID1028,fifty,91,88,1.4
W040_029,PID1029,131,72,66,2.0
W040_030,PID1030,165,86,85,1.9
W040_031,PID1031,18,61,11,1.6
W040_032,PID1032,164,49,85,1.9
W040_033,PID1033,28,91,21,1.3
W040_034,PID1034,145,62,76,1.9
W040_035,PID1035,101,32,69,1.5
W040_036,PID1036,57,32,31,1.8
W040_037,PID1037,180,31,96,1.9
W040_038,PID1038,17,100,12,1.4
W040_039,PID1039,78,98,63,1.2
W040_040,PID1040,-26,53,32,1.2
W040_041,PID1041,160,84,87,1.8
W040_042,PID1042,122,45,75,1.6
W040_043,PID1043,19,44,13,1.5
W040_044,PID1044,115,67,68,1.7
W040_045,PID1045,-8,45,24,1.9
W040_046,PID1046,158,27,94,1.7
W040_047,PID1047,127,85,88,1.4
W040_048,PID1048,192,93,98,2.0
W040_049,PID1049,127,73,85,1.5
W040_050,PID1050,53,85,32,1.7
W040_051,PID1051,19,29,14,1.4
W040_052,PID1052,27,96,20,1.4
W040_053,PID1053,18,49,15,1.2
W040_054,PID1054,139,46,98,1.4
W040_055,PID1055,-43,43,19,1.8
W040_056,PID1056,123,32,64,1.9
W040_057,PID1057,130,59,82,1.6
W040_058,PID1058,74,96,54,1.4
W040_059,PID1059,38,92,21,1.8
W040_060,PID1060,128,61,92,1.4
W040_061,PID1061,-39,26,66,1.6
W040_062,PID1062,fifteen,53,25,1.8
W040_063,PID1063,58,72,32,1.8
W040_064,PID1064,-60,99,14,1.4
W040_065,PID1065,37,70,22,1.7
W040_066,PID1066,82,86,43,1.9
W040_067,PID1067,80,54,44,1.8
W040_068,PID1068,148,40,99,1.5
W040_069,PID1069,129,99,88,1.5
W040_070,PID1070,72,69,45,1.6
W040_071,PID1071,70,48,56,1.2
W040_072,PID1072,40,80,22,1.8
W040_073,PID1073,-55,45,96,1.6
W040_074,PID1074,97,65,57,1.7
W040_075,PID1075,195,73,99,2.0
W040_076,PID1076,fifty,100,41,1.7
W040_077,PID1077,120,43,69,1.7
W040_078,PID1078,58,55,34,1.7
W040_079,PID1079,100,46,69,1.4
W040_080,PID1080,66,99,35,1.9
W040_081,PID1081,133,72,77,1.7
W040_082,PID1082,94,63,63,1.5
W040_083,PID1083,137,66,78,1.8
W040_084,PID1084,42,96,24,1.8
W040_085,PID1085,76,48,45,1.7
W040_086,PID1086,-52,60,12,1.6
W040_087,PID1087,154,40,92,1.7
W040_088,PID1088,one hundred,26,39,1.4
W040_089,PID1089,86,49,62,1.4
W040_090,PID1090,44,33,31,1.4
W040_091,PID1091,-71,47,27,1.3
W040_092,PID1092,166,21,84,2.0
W040_093,PID1093,72,77,57,1.3
W040_094,PID1094,-29,89,82,1.7
W040_095,PID1095,114,95,62,1.8
W040_096,PID1096,120,91,66,1.8
W040_097,PID1097,51,44,40,1.3
W040_098,PID1098,94,26,76,1.2
W040_099,PID1099,136,88,100,1.4
W041_000,PID1000,162,34,89,1.8
W041_001,PID1001,104,84,53,2.0
W041_002,PID1002,one hundred,23,91,1.9
W041_003,PID1003,77,89,53,1.5
W041_004,PID1004,92,76,53,1.7
W041_005,PID1005,41,39,25,1.6
W041_006,PID1006,118,67,94,1.3
W041_007,PID1007,-100,38,81,1.8
W041_008,PID1008,29,96,15,1.9
W041_009,PID1009,ten,99,27,1.5
W041_010,PID1010,21,51,14,1.5
W041_011,PID1011,-14,30,12,1.4
W041_012,PID1012,80,31,58,1.4
W041_013,PID1013,76,39,50,1.5
W041_014,PID1014,125,92,96,1.3
W041_015,PID1015,78,29,60,1.3
W041_016,PID1016,144,22,96,1.5
W041_017,PID1017,154,56,83,1.9
W041_018,PID1018,46,66,27,1.7
W041_019,PID1019,-17,80,94,1.4
W041_020,PID1020,60,32,36,1.7
W041_021,PID1021,17,24,14,1.2
W041_022,PID1022,fifty,37,20,1.4
W041_023,PID1023,37,33,30,1.2
W041_024,PID1024,101,86,69,1.5
